method,q,num_iter,max_err,sum_err
BS,4.0,51,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,52,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,53,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,54,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,55,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,56,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,57,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,58,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,59,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,60,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,61,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,62,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,63,1.862645149230957e-09,3.5762786865234375e-07
BS,4.0,64,1.862645149230957e-09,3.5762786865234375e-07
Triton NR,4.0,1,0.00261282199062407,1.0883944034576416
Triton NR,4.0,2,0.0005990718491375446,0.2846205234527588
Triton NR,4.0,3,6.834673695266247e-05,0.03607964515686035
Triton NR,4.0,4,1.4756806194782257e-06,0.0007866621017456055
Triton NR,4.0,5,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,6,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,7,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,8,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,9,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,10,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,11,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,12,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,13,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,14,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,15,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,16,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,17,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,18,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,19,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,20,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,21,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,22,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,23,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,24,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,25,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,26,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,27,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,28,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,29,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,30,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,31,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,32,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,33,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,34,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,35,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,36,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,37,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,38,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,39,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,40,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,41,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,42,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,43,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,44,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,45,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,46,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,47,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,48,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,49,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,50,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,51,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,52,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,53,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,54,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,55,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,56,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,57,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,58,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,59,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,60,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,61,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,62,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,63,1.862645149230957e-09,2.384185791015625e-07
Triton NR,4.0,64,1.862645149230957e-09,2.384185791015625e-07
Triton BS,4.0,1,0.056947264820337296,1.7486212253570557
Triton BS,4.0,2,0.006792943924665451,0.4427371025085449
Triton BS,4.0,3,0.0013130903244018555,0.2975581884384155
Triton BS,4.0,4,0.001367436721920967,0.13093280792236328
Triton BS,4.0,5,0.0006330343894660473,0.0675656795501709
Triton BS,4.0,6,0.0002158130519092083,0.032782554626464844
Triton BS,4.0,7,9.109429083764553e-05,0.01600027084350586
Triton BS,4.0,8,0.00010569021105766296,0.007961809635162354
Triton BS,4.0,9,4.971306771039963e-05,0.003923296928405762
Triton BS,4.0,10,2.149166539311409e-05,0.001904606819152832
Triton BS,4.0,11,7.3229894042015076e-06,0.001004934310913086
Triton BS,4.0,12,2.9120128601789474e-06,0.0004957914352416992
Triton BS,4.0,13,3.330875188112259e-06,0.0002536773681640625
Triton BS,4.0,14,1.5548430383205414e-06,0.00012624263763427734
Triton BS,4.0,15,6.649643182754517e-07,6.401538848876953e-05
Triton BS,4.0,16,2.2724270820617676e-07,3.1948089599609375e-05
Triton BS,4.0,17,1.0174699127674103e-07,1.5854835510253906e-05
Triton BS,4.0,18,1.1082738637924194e-07,7.987022399902344e-06
Triton BS,4.0,19,5.587935447692871e-08,3.933906555175781e-06
Triton BS,4.0,20,2.8405338525772095e-08,2.1457672119140625e-06
Triton BS,4.0,21,1.3504177331924438e-08,9.5367431640625e-07
Triton BS,4.0,22,6.984919309616089e-09,5.960464477539062e-07
Triton BS,4.0,23,4.6566128730773926e-09,3.5762786865234375e-07
Triton BS,4.0,24,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,25,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,26,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,27,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,28,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,29,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,30,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,31,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,32,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,33,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,34,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,35,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,36,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,37,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,38,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,39,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,40,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,41,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,42,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,43,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,44,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,45,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,46,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,47,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,48,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,49,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,50,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,51,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,52,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,53,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,54,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,55,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,56,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,57,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,58,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,59,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,60,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,61,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,62,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,63,3.4924596548080444e-09,3.5762786865234375e-07
Triton BS,4.0,64,3.4924596548080444e-09,3.5762786865234375e-07
NR,8.0,1,0.9225441813468933,0.9310231804847717
NR,8.0,2,15.621639251708984,32.603546142578125
NR,8.0,3,5.862870693206787,12.540634155273438
NR,8.0,4,2.129795551300049,4.687738418579102
NR,8.0,5,0.7158421277999878,1.6218900680541992
NR,8.0,6,0.19666630029678345,0.45603764057159424
NR,8.0,7,0.03134480118751526,0.07356560230255127
NR,8.0,8,0.0012292563915252686,0.002892732620239258
NR,8.0,9,2.1457672119140625e-06,5.0067901611328125e-06
NR,8.0,10,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,11,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,12,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,13,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,14,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,15,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,16,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,17,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,18,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,19,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,20,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,21,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,22,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,23,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,24,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,25,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,26,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,27,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,28,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,29,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,30,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,31,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,32,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,33,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,34,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,35,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,36,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,37,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,38,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,39,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,40,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,41,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,42,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,43,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,44,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,45,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,46,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,47,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,48,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,49,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,50,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,51,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,52,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,53,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,54,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,55,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,56,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,57,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,58,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,59,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,60,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,61,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,62,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,63,3.5762786865234375e-07,4.172325134277344e-07
NR,8.0,64,3.5762786865234375e-07,4.172325134277344e-07
BS,8.0,1,15.917570114135742,79.26649475097656
BS,8.0,2,0.5418636798858643,4.144813537597656
BS,8.0,3,1.9854624271392822,2.359233856201172
BS,8.0,4,0.5533793568611145,0.6788647174835205
BS,8.0,5,0.1786288619041443,0.28861045837402344
BS,8.0,6,0.1679222583770752,0.18068170547485352
BS,8.0,7,0.07940864562988281,0.08555841445922852
BS,8.0,8,0.038334012031555176,0.04133045673370361
BS,8.0,9,0.018542170524597168,0.01999819278717041
BS,8.0,10,0.009799957275390625,0.009867846965789795
BS,8.0,11,0.004455506801605225,0.004486441612243652
BS,8.0,12,0.0020949840545654297,0.0021039247512817383
BS,8.0,13,0.0009694695472717285,0.0010706186294555664
BS,8.0,14,0.0005061626434326172,0.000565648078918457
BS,8.0,15,0.0002834200859069824,0.00028455257415771484
BS,8.0,16,0.00011444091796875,0.0001386404037475586
BS,8.0,17,5.9545040130615234e-05,6.818771362304688e-05
BS,8.0,18,3.707408905029297e-05,3.731250762939453e-05
BS,8.0,19,1.5914440155029297e-05,1.6570091247558594e-05
BS,8.0,20,7.987022399902344e-06,9.298324584960938e-06
BS,8.0,21,3.516674041748047e-06,4.172325134277344e-06
BS,8.0,22,2.6226043701171875e-06,2.5033950805664062e-06
BS,8.0,23,1.7285346984863281e-06,1.6689300537109375e-06
BS,8.0,24,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,25,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,26,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,27,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,28,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,29,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,30,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,31,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,32,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,33,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,34,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,35,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,36,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,37,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,38,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,39,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,40,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,41,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,42,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,43,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,44,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,45,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,46,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,47,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,48,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,49,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,50,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,51,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,52,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,53,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,54,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,55,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,56,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,57,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,58,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,59,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,60,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,61,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,62,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,63,7.748603820800781e-07,8.344650268554688e-07
BS,8.0,64,7.748603820800781e-07,8.344650268554688e-07
Triton NR,8.0,1,0.9225441813468933,0.931023120880127
Triton NR,8.0,2,15.62164306640625,32.60354995727539
Triton NR,8.0,3,5.862870693206787,12.540634155273438
Triton NR,8.0,4,2.129795551300049,4.687738418579102
Triton NR,8.0,5,0.7158421277999878,1.6218900680541992
Triton NR,8.0,6,0.19666630029678345,0.45603764057159424
Triton NR,8.0,7,0.03134480118751526,0.07356548309326172
Triton NR,8.0,8,0.0012292265892028809,0.0028928518295288086
Triton NR,8.0,9,2.115964889526367e-06,5.0067901611328125e-06
Triton NR,8.0,10,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,11,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,12,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,13,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,14,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,15,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,16,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,17,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,18,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,19,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,20,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,21,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,22,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,23,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,24,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,25,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,26,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,27,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,28,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,29,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,30,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,31,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,32,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,33,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,34,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,35,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,36,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,37,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,38,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,39,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,40,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,41,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,42,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,43,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,44,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,45,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,46,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,47,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,48,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,49,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,50,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,51,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,52,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,53,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,54,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,55,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,56,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,57,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,58,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,59,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,60,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,61,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,62,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,63,3.5762786865234375e-07,4.76837158203125e-07
Triton NR,8.0,64,3.5762786865234375e-07,4.76837158203125e-07
Triton BS,8.0,1,15.917573928833008,79.2665023803711
Triton BS,8.0,2,0.5418636798858643,4.14481258392334
Triton BS,8.0,3,1.9854624271392822,2.359233856201172
Triton BS,8.0,4,0.553379476070404,0.6788648366928101
Triton BS,8.0,5,0.1786288619041443,0.28861045837402344
Triton BS,8.0,6,0.1679222583770752,0.18068170547485352
Triton BS,8.0,7,0.07940858602523804,0.08555829524993896
Triton BS,8.0,8,0.038334012031555176,0.04133045673370361
Triton BS,8.0,9,0.018542170524597168,0.01999831199645996
Triton BS,8.0,10,0.0098000168800354,0.00986790657043457
Triton BS,8.0,11,0.004455506801605225,0.004486441612243652
Triton BS,8.0,12,0.0020949840545654297,0.0021039247512817383
Triton BS,8.0,13,0.0009694099426269531,0.0010706186294555664
Triton BS,8.0,14,0.0005061626434326172,0.000565648078918457
Triton BS,8.0,15,0.0002834796905517578,0.00028461217880249023
Triton BS,8.0,16,0.00011438131332397461,0.0001385211944580078
Triton BS,8.0,17,5.9604644775390625e-05,6.818771362304688e-05
Triton BS,8.0,18,3.707408905029297e-05,3.731250762939453e-05
Triton BS,8.0,19,1.5854835510253906e-05,1.6570091247558594e-05
Triton BS,8.0,20,7.927417755126953e-06,9.298324584960938e-06
Triton BS,8.0,21,3.516674041748047e-06,4.172325134277344e-06
Triton BS,8.0,22,2.6226043701171875e-06,2.5033950805664062e-06
Triton BS,8.0,23,1.6689300537109375e-06,1.5497207641601562e-06
Triton BS,8.0,24,7.748603820800781e-07,8.344650268554688e-07
Triton BS,8.0,25,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,26,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,27,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,28,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,29,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,30,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,31,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,32,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,33,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,34,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,35,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,36,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,37,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,38,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,39,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,40,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,41,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,42,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,43,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,44,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,45,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,46,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,47,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,48,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,49,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,50,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,51,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,52,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,53,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,54,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,55,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,56,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,57,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,58,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,59,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,60,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,61,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,62,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,63,7.152557373046875e-07,8.344650268554688e-07
Triton BS,8.0,64,7.152557373046875e-07,8.344650268554688e-07
NR,16.0,1,15.719698905944824,45.427024841308594
NR,16.0,2,5.731398582458496,16.99414825439453
NR,16.0,3,2.0424423217773438,6.2013349533081055
NR,16.0,4,0.6667152047157288,2.1176981925964355
NR,16.0,5,0.1815769076347351,0.6046583652496338
NR,16.0,6,0.03149580955505371,0.10606074333190918
NR,16.0,7,0.0015508830547332764,0.005236387252807617
NR,16.0,8,4.291534423828125e-06,1.4424324035644531e-05
NR,16.0,9,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,10,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,11,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,12,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,13,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,14,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,15,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,16,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,17,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,18,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,19,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,20,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,21,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,22,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,23,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,24,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,25,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,26,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,27,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,28,9.5367431640625e-07,9.5367431640625e-07
NR,16.0,29,9.5367431640625e-07,9.5367431640625e-07
