N,q,init_name,init_value,iteration,mean_rel_error,max_rel_error,mean_abs_f
256,32.0,max+n^(1/2q),1.090508,8,0.2393357158,0.2814199924,25901.5488281250
256,32.0,max+n^(1/2q),1.090508,9,0.2169498205,0.2589649558,9675.4687500000
256,64.0,n^(1/q),1.090508,0,0.0898432583,0.0905077457,0.9958865643
256,64.0,n^(1/q),1.090508,1,0.4550783634,0.4631548822,73960548017897472.0000000000
256,64.0,n^(1/q),1.090508,2,0.4465611875,0.4547011554,27419915178737664.0000000000
256,64.0,n^(1/q),1.090508,3,0.4379108548,0.4461453855,10165597031628800.0000000000
256,64.0,n^(1/q),1.090508,4,0.4291252196,0.4374553561,3768757029699584.0000000000
256,64.0,n^(1/q),1.090508,5,0.4202022552,0.4286288619,1397220238688256.0000000000
256,64.0,n^(1/q),1.090508,6,0.4111397564,0.4196638763,518001442947072.0000000000
256,64.0,n^(1/q),1.090508,7,0.4019355476,0.4105581343,192042617536512.0000000000
256,64.0,n^(1/q),1.090508,8,0.3925874233,0.4013094902,71197228269568.0000000000
256,64.0,n^(1/q),1.090508,9,0.3830931187,0.3919157088,26395436646400.0000000000
256,64.0,eps=0.1,0.100000,0,0.9000608921,0.9015421271,inf
256,64.0,eps=0.1,0.100000,1,nan,nan,nan
256,64.0,eps=0.1,0.100000,2,nan,nan,nan
256,64.0,eps=0.1,0.100000,3,nan,nan,nan
256,64.0,eps=0.1,0.100000,4,nan,nan,nan
256,64.0,eps=0.1,0.100000,5,nan,nan,nan
256,64.0,eps=0.1,0.100000,6,nan,nan,nan
256,64.0,eps=0.1,0.100000,7,nan,nan,nan
256,64.0,eps=0.1,0.100000,8,nan,nan,nan
256,64.0,eps=0.1,0.100000,9,nan,nan,nan
256,64.0,eps=1.0,1.000000,0,0.0006093351,0.0154217118,0.0485638864
256,64.0,eps=1.0,1.000000,1,0.0001065926,0.0057049291,0.0072572399
256,64.0,eps=1.0,1.000000,2,0.0000064123,0.0009369717,0.0004130357
256,64.0,eps=1.0,1.000000,3,0.0000000491,0.0000278169,0.0000040343
256,64.0,eps=1.0,1.000000,4,0.0000000002,0.0000001192,0.0000009993
256,64.0,eps=1.0,1.000000,5,0.0000000002,0.0000001192,0.0000009990
256,64.0,eps=1.0,1.000000,6,0.0000000002,0.0000001192,0.0000009990
256,64.0,eps=1.0,1.000000,7,0.0000000002,0.0000001192,0.0000009990
256,64.0,eps=1.0,1.000000,8,0.0000000002,0.0000001192,0.0000009990
256,64.0,eps=1.0,1.000000,9,0.0000000002,0.0000001192,0.0000009990
256,64.0,n^(1/q)/2,0.545254,0,0.4550783634,0.4631548822,73960548017897472.0000000000
256,64.0,n^(1/q)/2,0.545254,1,0.4465611875,0.4547011554,27419915178737664.0000000000
256,64.0,n^(1/q)/2,0.545254,2,0.4379108548,0.4461453855,10165597031628800.0000000000
256,64.0,n^(1/q)/2,0.545254,3,0.4291252196,0.4374553561,3768757029699584.0000000000
256,64.0,n^(1/q)/2,0.545254,4,0.4202022552,0.4286288619,1397220238688256.0000000000
256,64.0,n^(1/q)/2,0.545254,5,0.4111397564,0.4196638763,518001442947072.0000000000
256,64.0,n^(1/q)/2,0.545254,6,0.4019355476,0.4105581343,192042617536512.0000000000
256,64.0,n^(1/q)/2,0.545254,7,0.3925874233,0.4013094902,71197228269568.0000000000
256,64.0,n^(1/q)/2,0.545254,8,0.3830931187,0.3919157088,26395436646400.0000000000
256,64.0,n^(1/q)/2,0.545254,9,0.3734503686,0.3823744953,9785776799744.0000000000
256,64.0,n^(1/q)*2,2.181015,0,1.1796865463,1.1810154915,1.0000000000
256,64.0,n^(1/q)*2,2.181015,1,0.0898432583,0.0905077457,0.9958865643
256,64.0,n^(1/q)*2,2.181015,2,0.4550783634,0.4631548822,73960548017897472.0000000000
256,64.0,n^(1/q)*2,2.181015,3,0.4465611875,0.4547011554,27419915178737664.0000000000
256,64.0,n^(1/q)*2,2.181015,4,0.4379108548,0.4461453855,10165597031628800.0000000000
256,64.0,n^(1/q)*2,2.181015,5,0.4291252196,0.4374553561,3768757029699584.0000000000
256,64.0,n^(1/q)*2,2.181015,6,0.4202022552,0.4286288619,1397220238688256.0000000000
256,64.0,n^(1/q)*2,2.181015,7,0.4111397564,0.4196638763,518001442947072.0000000000
256,64.0,n^(1/q)*2,2.181015,8,0.4019355476,0.4105581343,192042617536512.0000000000
256,64.0,n^(1/q)*2,2.181015,9,0.3925874233,0.4013094902,71197228269568.0000000000
256,64.0,max+1,1.000000,0,0.0006093351,0.0154217118,0.0485638864
256,64.0,max+1,1.000000,1,0.0001065926,0.0057049291,0.0072572399
256,64.0,max+1,1.000000,2,0.0000064123,0.0009369717,0.0004130357
256,64.0,max+1,1.000000,3,0.0000000491,0.0000278169,0.0000040343
256,64.0,max+1,1.000000,4,0.0000000002,0.0000001192,0.0000009993
256,64.0,max+1,1.000000,5,0.0000000002,0.0000001192,0.0000009990
256,64.0,max+1,1.000000,6,0.0000000002,0.0000001192,0.0000009990
256,64.0,max+1,1.000000,7,0.0000000002,0.0000001192,0.0000009990
256,64.0,max+1,1.000000,8,0.0000000002,0.0000001192,0.0000009990
256,64.0,max+1,1.000000,9,0.0000000002,0.0000001192,0.0000009990
256,64.0,max+n^(1/2q),1.044274,0,0.0436374247,0.0442737341,0.9343277216
256,64.0,max+n^(1/2q),1.044274,1,0.1923543662,0.2004771233,1395942.7500000000
256,64.0,max+n^(1/2q),1.044274,2,0.1797298193,0.1879845858,517525.6250000000
256,64.0,max+n^(1/2q),1.044274,3,0.1669103205,0.1752968431,191864.7968750000
256,64.0,max+n^(1/2q),1.044274,4,0.1538971066,0.1624109149,71130.8984375000
256,64.0,max+n^(1/2q),1.044274,5,0.1406976581,0.1493237615,26370.5351562500
256,64.0,max+n^(1/2q),1.044274,6,0.1273324639,0.1360323429,9776.2285156250
256,64.0,max+n^(1/2q),1.044274,7,0.1138423532,0.1225340366,3624.1406250000
256,64.0,max+n^(1/2q),1.044274,8,0.1002815068,0.1088268161,1343.3391113281
256,64.0,max+n^(1/2q),1.044274,9,0.0866871476,0.0949109793,497.7673339844
1024,16.0,n^(1/q),1.542211,0,0.5222296715,0.5422108173,0.9985348582
1024,16.0,n^(1/q),1.542211,1,0.2388851941,0.3052533865,75.9590377808
1024,16.0,n^(1/q),1.542211,2,0.1914700866,0.2610458136,28.5553245544
1024,16.0,n^(1/q),1.542211,3,0.1421833932,0.2142601013,10.5761384964
1024,16.0,n^(1/q),1.542211,4,0.0928427577,0.1652005464,3.7654328346
1024,16.0,n^(1/q),1.542211,5,0.0479934588,0.1149929836,1.2070466280
1024,16.0,n^(1/q),1.542211,6,0.0158267953,0.0667644069,0.2932708263
1024,16.0,n^(1/q),1.542211,7,0.0022179654,0.0273268390,0.0360526517
1024,16.0,n^(1/q),1.542211,8,0.0000776898,0.0054506748,0.0012173159
1024,16.0,n^(1/q),1.542211,9,0.0000004248,0.0002403714,0.0000068854
1024,16.0,eps=0.1,0.100000,0,0.9012956023,0.9099025130,10223105569980416.0000000000
1024,16.0,eps=0.1,0.100000,1,0.8951196671,0.9041756392,3875724800819200.0000000000
1024,16.0,eps=0.1,0.100000,2,0.8885567188,0.8981367350,1469348845715456.0000000000
1024,16.0,eps=0.1,0.100000,3,0.8815826178,0.8917177320,557056352321536.0000000000
1024,16.0,eps=0.1,0.100000,4,0.8741714358,0.8848940730,211190974251008.0000000000
1024,16.0,eps=0.1,0.100000,5,0.8662956953,0.8776398897,80067099099136.0000000000
1024,16.0,eps=0.1,0.100000,6,0.8579261303,0.8699275255,30355350355968.0000000000
1024,16.0,eps=0.1,0.100000,7,0.8490318060,0.8617273569,11508512718848.0000000000
1024,16.0,eps=0.1,0.100000,8,0.8395797014,0.8530079126,4363208359936.0000000000
1024,16.0,eps=0.1,0.100000,9,0.8295344114,0.8437355757,1654229827584.0000000000
1024,16.0,eps=1.0,1.000000,0,0.0129562179,0.0990250856,0.2785893381
1024,16.0,eps=1.0,1.000000,1,0.0030211268,0.0526756085,0.0530500263
1024,16.0,eps=1.0,1.000000,2,0.0003162226,0.0180745795,0.0050546764
1024,16.0,eps=1.0,1.000000,3,0.0000088733,0.0024894234,0.0001382426
1024,16.0,eps=1.0,1.000000,4,0.0000000352,0.0000509098,0.0000009582
1024,16.0,eps=1.0,1.000000,5,0.0000000022,0.0000001192,0.0000004637
1024,16.0,eps=1.0,1.000000,6,0.0000000018,0.0000001192,0.0000004636
1024,16.0,eps=1.0,1.000000,7,0.0000000022,0.0000001192,0.0000004636
1024,16.0,eps=1.0,1.000000,8,0.0000000018,0.0000001192,0.0000004636
1024,16.0,eps=1.0,1.000000,9,0.0000000022,0.0000001192,0.0000004636
1024,16.0,n^(1/q)/2,0.771105,0,0.2388851941,0.3052533865,75.9590377808
1024,16.0,n^(1/q)/2,0.771105,1,0.1914700866,0.2610458136,28.5553245544
1024,16.0,n^(1/q)/2,0.771105,2,0.1421833932,0.2142601013,10.5761384964
1024,16.0,n^(1/q)/2,0.771105,3,0.0928427577,0.1652005464,3.7654328346
1024,16.0,n^(1/q)/2,0.771105,4,0.0479934588,0.1149929836,1.2070466280
1024,16.0,n^(1/q)/2,0.771105,5,0.0158267953,0.0667644069,0.2932708263
1024,16.0,n^(1/q)/2,0.771105,6,0.0022179654,0.0273268390,0.0360526517
1024,16.0,n^(1/q)/2,0.771105,7,0.0000776898,0.0054506748,0.0012173159
1024,16.0,n^(1/q)/2,0.771105,8,0.0000004248,0.0002403714,0.0000068854
1024,16.0,n^(1/q)/2,0.771105,9,0.0000000003,0.0000004296,0.0000004650
1024,16.0,n^(1/q)*2,3.084422,0,2.0444593430,2.0844216347,1.0000000000
1024,16.0,n^(1/q)*2,3.084422,1,0.5222296715,0.5422108173,0.9985348582
1024,16.0,n^(1/q)*2,3.084422,2,0.2388851941,0.3052533865,75.9590377808
1024,16.0,n^(1/q)*2,3.084422,3,0.1914700866,0.2610458136,28.5553245544
1024,16.0,n^(1/q)*2,3.084422,4,0.1421833932,0.2142601013,10.5761384964
1024,16.0,n^(1/q)*2,3.084422,5,0.0928427577,0.1652005464,3.7654328346
1024,16.0,n^(1/q)*2,3.084422,6,0.0479934588,0.1149929836,1.2070466280
1024,16.0,n^(1/q)*2,3.084422,7,0.0158267953,0.0667644069,0.2932708263
1024,16.0,n^(1/q)*2,3.084422,8,0.0022179654,0.0273268390,0.0360526517
1024,16.0,n^(1/q)*2,3.084422,9,0.0000776898,0.0054506748,0.0012173159
1024,16.0,max+1,1.000000,0,0.0129562179,0.0990250856,0.2785893381
1024,16.0,max+1,1.000000,1,0.0030211268,0.0526756085,0.0530500263
1024,16.0,max+1,1.000000,2,0.0003162226,0.0180745795,0.0050546764
1024,16.0,max+1,1.000000,3,0.0000088733,0.0024894234,0.0001382426
1024,16.0,max+1,1.000000,4,0.0000000352,0.0000509098,0.0000009582
1024,16.0,max+1,1.000000,5,0.0000000022,0.0000001192,0.0000004637
1024,16.0,max+1,1.000000,6,0.0000000018,0.0000001192,0.0000004636
1024,16.0,max+1,1.000000,7,0.0000000022,0.0000001192,0.0000004636
1024,16.0,max+1,1.000000,8,0.0000000018,0.0000001192,0.0000004636
1024,16.0,max+1,1.000000,9,0.0000000022,0.0000001192,0.0000004636
1024,16.0,max+n^(1/2q),1.241858,0,0.2257679850,0.2418577671,0.9572034478
1024,16.0,max+n^(1/2q),1.241858,1,0.3868451118,0.4254778922,2352.6120605469
1024,16.0,max+n^(1/2q),1.241858,2,0.3482255340,0.3890485764,892.0902099609
1024,16.0,max+n^(1/2q),1.241858,3,0.3071784675,0.3503363729,338.1232604980
1024,16.0,max+n^(1/2q),1.241858,4,0.2636018693,0.3092152476,127.9990615845
1024,16.0,max+n^(1/2q),1.241858,5,0.2174870372,0.2655845582,48.2945556641
1024,16.0,max+n^(1/2q),1.241858,6,0.1690988839,0.2194303870,18.0615673065
1024,16.0,max+n^(1/2q),1.241858,7,0.1194439679,0.1709956229,6.5984501839
1024,16.0,max+n^(1/2q),1.241858,8,0.0713456422,0.1212267801,2.2651903629
1024,16.0,max+n^(1/2q),1.241858,9,0.0310806148,0.0728205219,0.6586935520
1024,32.0,n^(1/q),1.241858,0,0.2382062525,0.2418577671,0.9988742471
1024,32.0,n^(1/q),1.241858,1,0.3808968663,0.4050277770,4496741.0000000000
1024,32.0,n^(1/q),1.241858,2,0.3615145087,0.3860754073,1679879.1250000000
1024,32.0,n^(1/q),1.241858,3,0.3415241838,0.3665220737,627565.4375000000
1024,32.0,n^(1/q),1.241858,4,0.3209066391,0.3463486731,234444.8750000000
1024,32.0,n^(1/q),1.241858,5,0.2996422648,0.3255356252,87583.4921875000
1024,32.0,n^(1/q),1.241858,6,0.2777106464,0.3040626049,32719.1914062500
1024,32.0,n^(1/q),1.241858,7,0.2550911009,0.2819087803,12223.0039062500
1024,32.0,n^(1/q),1.241858,8,0.2317627370,0.2590527833,4566.0278320312
1024,32.0,n^(1/q),1.241858,9,0.2077053487,0.2354731113,1705.5252685547
1024,32.0,eps=0.1,0.100000,0,0.9002939463,0.9041802883,101135523161982980300830664556544.0000000000
1024,32.0,eps=0.1,0.100000,1,0.8971773982,0.9011678100,37779961867755473373624849661952.0000000000
1024,32.0,eps=0.1,0.100000,2,0.8939632177,0.8980590105,14112975839664788692936404500480.0000000000
1024,32.0,eps=0.1,0.100000,3,0.8906486034,0.8948506713,5272013673701083477694973214720.0000000000
1024,32.0,eps=0.1,0.100000,4,0.8872302175,0.8915396333,1969400001980301849740508659712.0000000000
1024,32.0,eps=0.1,0.100000,5,0.8837050200,0.8881223798,735685385108065881549952778240.0000000000
1024,32.0,eps=0.1,0.100000,6,0.8800696135,0.8845954537,274821328679807354569784033280.0000000000
1024,32.0,eps=0.1,0.100000,7,0.8763204813,0.8809551001,102661640591287542901593079808.0000000000
1024,32.0,eps=0.1,0.100000,8,0.8724541664,0.8771976233,38350087921960796689228890112.0000000000
1024,32.0,eps=0.1,0.100000,9,0.8684669733,0.8733192682,14325996455432912745827139584.0000000000
1024,32.0,eps=1.0,1.000000,0,0.0029403660,0.0418029428,0.1200991422
1024,32.0,eps=1.0,1.000000,1,0.0005670345,0.0192862581,0.0195281077
1024,32.0,eps=1.0,1.000000,2,0.0000419569,0.0050035552,0.0013503300
1024,32.0,eps=1.0,1.000000,3,0.0000005844,0.0003863123,0.0000192513
1024,32.0,eps=1.0,1.000000,4,0.0000000019,0.0000023987,0.0000008569
1024,32.0,eps=1.0,1.000000,5,0.0000000006,0.0000001192,0.0000008430
1024,32.0,eps=1.0,1.000000,6,0.0000000013,0.0000001192,0.0000008431
1024,32.0,eps=1.0,1.000000,7,0.0000000006,0.0000001192,0.0000008430
1024,32.0,eps=1.0,1.000000,8,0.0000000013,0.0000001192,0.0000008431
1024,32.0,eps=1.0,1.000000,9,0.0000000006,0.0000001192,0.0000008430
1024,32.0,n^(1/q)/2,0.620929,0,0.3808968663,0.4050277770,4496741.0000000000
1024,32.0,n^(1/q)/2,0.620929,1,0.3615145087,0.3860754073,1679879.1250000000
1024,32.0,n^(1/q)/2,0.620929,2,0.3415241838,0.3665220737,627565.4375000000
1024,32.0,n^(1/q)/2,0.620929,3,0.3209066391,0.3463486731,234444.8750000000
1024,32.0,n^(1/q)/2,0.620929,4,0.2996422648,0.3255356252,87583.4921875000
1024,32.0,n^(1/q)/2,0.620929,5,0.2777106464,0.3040626049,32719.1914062500
1024,32.0,n^(1/q)/2,0.620929,6,0.2550911009,0.2819087803,12223.0039062500
1024,32.0,n^(1/q)/2,0.620929,7,0.2317627370,0.2590527833,4566.0278320312
1024,32.0,n^(1/q)/2,0.620929,8,0.2077053487,0.2354731113,1705.5252685547
1024,32.0,n^(1/q)/2,0.620929,9,0.1829019487,0.2111489177,636.8922729492
1024,32.0,n^(1/q)*2,2.483716,0,1.4764125347,1.4837155342,1.0000000000
1024,32.0,n^(1/q)*2,2.483716,1,0.2382062525,0.2418577671,0.9988742471
1024,32.0,n^(1/q)*2,2.483716,2,0.3808968663,0.4050277770,4496741.0000000000
1024,32.0,n^(1/q)*2,2.483716,3,0.3615145087,0.3860754073,1679879.1250000000
1024,32.0,n^(1/q)*2,2.483716,4,0.3415241838,0.3665220737,627565.4375000000
1024,32.0,n^(1/q)*2,2.483716,5,0.3209066391,0.3463486731,234444.8750000000
1024,32.0,n^(1/q)*2,2.483716,6,0.2996422648,0.3255356252,87583.4921875000
1024,32.0,n^(1/q)*2,2.483716,7,0.2777106464,0.3040626049,32719.1914062500
1024,32.0,n^(1/q)*2,2.483716,8,0.2550911009,0.2819087803,12223.0039062500
1024,32.0,n^(1/q)*2,2.483716,9,0.2317627370,0.2590527833,4566.0278320312
1024,32.0,max+1,1.000000,0,0.0029403660,0.0418029428,0.1200991422
1024,32.0,max+1,1.000000,1,0.0005670345,0.0192862581,0.0195281077
1024,32.0,max+1,1.000000,2,0.0000419569,0.0050035552,0.0013503300
1024,32.0,max+1,1.000000,3,0.0000005844,0.0003863123,0.0000192513
1024,32.0,max+1,1.000000,4,0.0000000019,0.0000023987,0.0000008569
1024,32.0,max+1,1.000000,5,0.0000000006,0.0000001192,0.0000008430
1024,32.0,max+1,1.000000,6,0.0000000013,0.0000001192,0.0000008431
1024,32.0,max+1,1.000000,7,0.0000000006,0.0000001192,0.0000008430
1024,32.0,max+1,1.000000,8,0.0000000013,0.0000001192,0.0000008431
1024,32.0,max+1,1.000000,9,0.0000000006,0.0000001192,0.0000008430
1024,32.0,max+n^(1/2q),1.114387,0,0.1111100912,0.1143867970,0.9645211101
1024,32.0,max+n^(1/2q),1.114387,1,0.4421488941,0.4536311924,135999104.0000000000
1024,32.0,max+n^(1/2q),1.114387,2,0.4246869981,0.4364993572,50805616.0000000000
1024,32.0,max+n^(1/2q),1.114387,3,0.4066775441,0.4188319147,18979648.0000000000
1024,32.0,max+n^(1/2q),1.114387,4,0.3881034255,0.4006120861,7090315.0000000000
1024,32.0,max+n^(1/2q),1.114387,5,0.3689467907,0.3818226159,2648765.0000000000
1024,32.0,max+n^(1/2q),1.114387,6,0.3491896987,0.3624458015,989514.1250000000
1024,32.0,max+n^(1/2q),1.114387,7,0.3288138807,0.3424632251,369659.2187500000
1024,32.0,max+n^(1/2q),1.114387,8,0.3078013062,0.3218560219,138096.0625000000
1024,32.0,max+n^(1/2q),1.114387,9,0.2861346900,0.3006046712,51589.4257812500
1024,64.0,n^(1/q),1.114387,0,0.1136076897,0.1143867970,0.9989624619
1024,64.0,n^(1/q),1.114387,1,0.4431961775,0.4540381134,18561946710179840.0000000000
1024,64.0,n^(1/q),1.114387,2,0.4344927371,0.4454788864,6881605981306880.0000000000
1024,64.0,n^(1/q),1.114387,3,0.4256531596,0.4367856979,2551270703366144.0000000000
1024,64.0,n^(1/q),1.114387,4,0.4166753888,0.4279564619,945852126330880.0000000000
1024,64.0,n^(1/q),1.114387,5,0.4075572491,0.4189890623,350663141752832.0000000000
1024,64.0,n^(1/q),1.114387,6,0.3982964754,0.4098813236,130004113424384.0000000000
1024,64.0,n^(1/q),1.114387,7,0.3888909519,0.4006310105,48197477072896.0000000000
1024,64.0,n^(1/q),1.114387,8,0.3793382645,0.3912360072,17868596969472.0000000000
1024,64.0,n^(1/q),1.114387,9,0.3696362376,0.3816938996,6624571817984.0000000000
1024,64.0,eps=0.1,0.100000,0,0.9000697732,0.9020156860,inf
1024,64.0,eps=0.1,0.100000,1,nan,nan,nan
1024,64.0,eps=0.1,0.100000,2,nan,nan,nan
1024,64.0,eps=0.1,0.100000,3,nan,nan,nan
1024,64.0,eps=0.1,0.100000,4,nan,nan,nan
1024,64.0,eps=0.1,0.100000,5,nan,nan,nan
1024,64.0,eps=0.1,0.100000,6,nan,nan,nan
1024,64.0,eps=0.1,0.100000,7,nan,nan,nan
1024,64.0,eps=0.1,0.100000,8,nan,nan,nan
1024,64.0,eps=0.1,0.100000,9,nan,nan,nan
1024,64.0,eps=1.0,1.000000,0,0.0006991391,0.0201572720,0.0557099395
1024,64.0,eps=1.0,1.000000,1,0.0001218631,0.0089896508,0.0083083548
1024,64.0,eps=1.0,1.000000,2,0.0000074450,0.0021876663,0.0004802284
1024,64.0,eps=1.0,1.000000,3,0.0000000688,0.0001482273,0.0000053878
1024,64.0,eps=1.0,1.000000,4,0.0000000004,0.0000007008,0.0000011114
1024,64.0,eps=1.0,1.000000,5,0.0000000001,0.0000001192,0.0000011097
1024,64.0,eps=1.0,1.000000,6,0.0000000004,0.0000001192,0.0000011098
1024,64.0,eps=1.0,1.000000,7,0.0000000001,0.0000001192,0.0000011097
1024,64.0,eps=1.0,1.000000,8,0.0000000004,0.0000001192,0.0000011098
1024,64.0,eps=1.0,1.000000,9,0.0000000001,0.0000001192,0.0000011097
1024,64.0,n^(1/q)/2,0.557193,0,0.4431961775,0.4540381134,18561946710179840.0000000000
1024,64.0,n^(1/q)/2,0.557193,1,0.4344927371,0.4454788864,6881605981306880.0000000000
1024,64.0,n^(1/q)/2,0.557193,2,0.4256531596,0.4367856979,2551270703366144.0000000000
1024,64.0,n^(1/q)/2,0.557193,3,0.4166753888,0.4279564619,945852126330880.0000000000
1024,64.0,n^(1/q)/2,0.557193,4,0.4075572491,0.4189890623,350663141752832.0000000000
1024,64.0,n^(1/q)/2,0.557193,5,0.3982964754,0.4098813236,130004113424384.0000000000
1024,64.0,n^(1/q)/2,0.557193,6,0.3888909519,0.4006310105,48197477072896.0000000000
1024,64.0,n^(1/q)/2,0.557193,7,0.3793382645,0.3912360072,17868596969472.0000000000
1024,64.0,n^(1/q)/2,0.557193,8,0.3696362376,0.3816938996,6624571817984.0000000000
1024,64.0,n^(1/q)/2,0.557193,9,0.3597823977,0.3720024228,2455980998656.0000000000
1024,64.0,n^(1/q)*2,2.228773,0,1.2272152901,1.2287735939,1.0000000000
1024,64.0,n^(1/q)*2,2.228773,1,0.1136076897,0.1143867970,0.9989624619
1024,64.0,n^(1/q)*2,2.228773,2,0.4431961775,0.4540381134,18561946710179840.0000000000
1024,64.0,n^(1/q)*2,2.228773,3,0.4344927371,0.4454788864,6881605981306880.0000000000
1024,64.0,n^(1/q)*2,2.228773,4,0.4256531596,0.4367856979,2551270703366144.0000000000
1024,64.0,n^(1/q)*2,2.228773,5,0.4166753888,0.4279564619,945852126330880.0000000000
1024,64.0,n^(1/q)*2,2.228773,6,0.4075572491,0.4189890623,350663141752832.0000000000
1024,64.0,n^(1/q)*2,2.228773,7,0.3982964754,0.4098813236,130004113424384.0000000000
1024,64.0,n^(1/q)*2,2.228773,8,0.3888909519,0.4006310105,48197477072896.0000000000
1024,64.0,n^(1/q)*2,2.228773,9,0.3793382645,0.3912360072,17868596969472.0000000000
1024,64.0,max+1,1.000000,0,0.0006991391,0.0201572720,0.0557099395
1024,64.0,max+1,1.000000,1,0.0001218631,0.0089896508,0.0083083548
1024,64.0,max+1,1.000000,2,0.0000074450,0.0021876663,0.0004802284
1024,64.0,max+1,1.000000,3,0.0000000688,0.0001482273,0.0000053878
1024,64.0,max+1,1.000000,4,0.0000000004,0.0000007008,0.0000011114
1024,64.0,max+1,1.000000,5,0.0000000001,0.0000001192,0.0000011097
1024,64.0,max+1,1.000000,6,0.0000000004,0.0000001192,0.0000011098
1024,64.0,max+1,1.000000,7,0.0000000001,0.0000001192,0.0000011097
1024,64.0,max+1,1.000000,8,0.0000000004,0.0000001192,0.0000011098
1024,64.0,max+1,1.000000,9,0.0000000001,0.0000001192,0.0000011097
1024,64.0,max+n^(1/2q),1.055645,0,0.0549071841,0.0556452274,0.9669071436
1024,64.0,max+n^(1/2q),1.055645,1,0.4358588457,0.4556845427,61461922603597824.0000000000
1024,64.0,max+n^(1/2q),1.055645,2,0.4270395637,0.4471796155,22786089995468800.0000000000
1024,64.0,max+n^(1/2q),1.055645,3,0.4180823565,0.4385417700,8447586490908672.0000000000
1024,64.0,max+n^(1/2q),1.055645,4,0.4089850485,0.4297689795,3131814990315520.0000000000
1024,64.0,max+n^(1/2q),1.055645,5,0.3997455239,0.4208590984,1161072199335936.0000000000
1024,64.0,max+n^(1/2q),1.055645,6,0.3903615475,0.4118100405,430450547884032.0000000000
1024,64.0,max+n^(1/2q),1.055645,7,0.3808310032,0.4026196003,159583267979264.0000000000
1024,64.0,max+n^(1/2q),1.055645,8,0.3711518645,0.3932855129,59163044478976.0000000000
1024,64.0,max+n^(1/2q),1.055645,9,0.3613222241,0.3838055730,21933781417984.0000000000
4096,16.0,n^(1/q),1.681793,0,0.6570587754,0.6817928553,0.9995872974
4096,16.0,n^(1/q),1.681793,1,0.1714706123,0.2713969052,19.1198196411
4096,16.0,n^(1/q),1.681793,2,0.1217758358,0.2241616845,7.0010414124
4096,16.0,n^(1/q),1.681793,3,0.0734956861,0.1745041013,2.4177420139
4096,16.0,n^(1/q),1.681793,4,0.0327841751,0.1234214157,0.7151254416
4096,16.0,n^(1/q),1.681793,5,0.0082054846,0.0737607852,0.1421557516
4096,16.0,n^(1/q),1.681793,6,0.0007429587,0.0319634229,0.0118152983
4096,16.0,n^(1/q),1.681793,7,0.0000160078,0.0071807262,0.0002483109
4096,16.0,n^(1/q),1.681793,8,0.0000000484,0.0004060333,0.0000011577
4096,16.0,n^(1/q),1.681793,9,0.0000000033,0.0000013428,0.0000004618
4096,16.0,eps=0.1,0.100000,0,0.9014706612,0.9133539796,10246284434735104.0000000000
4096,16.0,eps=0.1,0.100000,1,0.8953049183,0.9078173041,3884546663645184.0000000000
4096,16.0,eps=0.1,0.100000,2,0.8887527585,0.9019238949,1472706973270016.0000000000
4096,16.0,eps=0.1,0.100000,3,0.8817899227,0.8956500888,558334910398464.0000000000
4096,16.0,eps=0.1,0.100000,4,0.8743905425,0.8889707327,211677899390976.0000000000
4096,16.0,eps=0.1,0.100000,5,0.8665272593,0.8818590641,80252587999232.0000000000
4096,16.0,eps=0.1,0.100000,6,0.8581708074,0.8742864728,30426028572672.0000000000
4096,16.0,eps=0.1,0.100000,7,0.8492901325,0.8662222028,11535452733440.0000000000
4096,16.0,eps=0.1,0.100000,8,0.8398522735,0.8576335907,4373480472576.0000000000
4096,16.0,eps=0.1,0.100000,9,0.8298220634,0.8484855890,1658147831808.0000000000
4096,16.0,eps=1.0,1.000000,0,0.0147069683,0.1335400194,0.3220906258
4096,16.0,eps=1.0,1.000000,1,0.0035941030,0.0832251534,0.0637163147
4096,16.0,eps=1.0,1.000000,2,0.0004111295,0.0391567536,0.0065813074
4096,16.0,eps=1.0,1.000000,3,0.0000137641,0.0104375659,0.0002135242
4096,16.0,eps=1.0,1.000000,4,0.0000000773,0.0008449128,0.0000016013
4096,16.0,eps=1.0,1.000000,5,0.0000000023,0.0000057842,0.0000004624
4096,16.0,eps=1.0,1.000000,6,0.0000000013,0.0000001192,0.0000004615
4096,16.0,eps=1.0,1.000000,7,0.0000000022,0.0000001192,0.0000004615
4096,16.0,eps=1.0,1.000000,8,0.0000000013,0.0000001192,0.0000004615
4096,16.0,eps=1.0,1.000000,9,0.0000000022,0.0000001192,0.0000004615
4096,16.0,n^(1/q)/2,0.840896,0,0.1714706123,0.2713969052,19.1198196411
4096,16.0,n^(1/q)/2,0.840896,1,0.1217758358,0.2241616845,7.0010414124
4096,16.0,n^(1/q)/2,0.840896,2,0.0734956861,0.1745041013,2.4177420139
4096,16.0,n^(1/q)/2,0.840896,3,0.0327841751,0.1234214157,0.7151254416
4096,16.0,n^(1/q)/2,0.840896,4,0.0082054846,0.0737607852,0.1421557516
4096,16.0,n^(1/q)/2,0.840896,5,0.0007429587,0.0319634229,0.0118152983
4096,16.0,n^(1/q)/2,0.840896,6,0.0000160078,0.0071807262,0.0002483109
4096,16.0,n^(1/q)/2,0.840896,7,0.0000000484,0.0004060333,0.0000011577
